document,topic,gamma
scopus_3641,1,0.01691403623886405
scopus_3644,1,0.009990633957332575
scopus_3697,1,0.48986722258109716
scopus_3759,1,0.001715710826983509
scopus_3794,1,0.10308592813105515
scopus_3805,1,0.03800188273480323
scopus_3850,1,0.030294032569583927
scopus_3878,1,0.03148630756151042
scopus_394,1,0.009276259559705588
scopus_395,1,0.018904663158666835
scopus_3958,1,0.011200097521365651
scopus_3972,1,0.047039153441606356
scopus_400,1,0.0022272302716164487
scopus_4005,1,0.0046559514654012256
scopus_4007,1,0.018917884404036717
scopus_4073,1,0.18176695654112726
scopus_4086,1,0.011847440421420384
scopus_4093,1,0.046804656016994774
scopus_4100,1,0.011215115278714743
scopus_4113,1,0.01955939953550162
scopus_4156,1,0.0021497044038663693
scopus_4165,1,0.010773781013802396
scopus_4176,1,0.005917908742368263
scopus_4202,1,0.0171395928909555
scopus_4219,1,0.010801171819036897
scopus_4221,1,0.020743095055208157
scopus_4222,1,0.0034060411547691817
scopus_4226,1,0.03218347397201779
scopus_4272,1,0.010870604102549194
scopus_4285,1,0.006295424263759038
scopus_4321,1,0.022093011443510547
scopus_4339,1,0.003173497911458154
scopus_4348,1,0.008089174896954095
scopus_436,1,0.024888502850093006
scopus_4360,1,0.055019385085478933
scopus_4374,1,0.10622478569731514
scopus_4390,1,0.1602221953924733
scopus_4403,1,0.002908221097461918
scopus_4409,1,0.4469584912965321
scopus_4447,1,0.004594775626061184
scopus_448,1,0.07889365731703314
scopus_4533,1,0.002847754975514131
scopus_4544,1,0.03724650388988794
scopus_4548,1,0.13823451825779184
scopus_4581,1,0.011791158180667359
scopus_4584,1,0.03540509533283623
scopus_461,1,0.39646042239901375
scopus_4621,1,0.011073723270504415
scopus_4622,1,0.302625463918021
scopus_4625,1,0.39445732835617586
scopus_4628,1,0.6426836036992691
scopus_4635,1,0.010156282857940936
scopus_4660,1,0.042045143954293894
scopus_4677,1,0.005732344089445568
scopus_4709,1,0.5849884876819902
scopus_479,1,0.11415986697613711
scopus_4795,1,0.015396193507190101
scopus_4831,1,0.0030362548849261167
scopus_487,1,0.003634323372047558
scopus_4911,1,0.0030515691711532253
scopus_4930,1,0.17175931604644576
scopus_496,1,0.00631546680511379
scopus_4965,1,0.009085405017512756
scopus_4977,1,0.5018068953536708
scopus_499,1,0.00474960991550078
scopus_5033,1,0.13500073297277287
scopus_5051,1,0.004812590613822993
scopus_5056,1,0.009977687383473662
scopus_5059,1,0.013784264585563375
scopus_5116,1,0.01417353662951117
scopus_5138,1,0.030962256341287762
scopus_516,1,0.13442210026458107
scopus_5198,1,0.738801842305318
scopus_5199,1,0.035101424709462245
scopus_5215,1,0.0075787319569974
scopus_5217,1,0.050416907826398946
scopus_5269,1,0.10599605561755877
scopus_529,1,0.008368906920539165
scopus_5386,1,0.005292589436066728
scopus_5391,1,0.013176387740977463
scopus_545,1,0.010743914936479622
scopus_5455,1,0.023893460248351865
scopus_5480,1,0.004911379581708623
scopus_5484,1,0.008102563746664265
scopus_5486,1,0.07760345407822034
scopus_5489,1,0.3742752167831488
scopus_5495,1,0.007853336603266021
scopus_5496,1,0.007853336603266021
scopus_5498,1,0.011334720866644877
scopus_575,1,0.023999976130145304
scopus_602,1,0.01832821449104796
scopus_610,1,0.5102217376715827
scopus_615,1,0.8224670180617559
scopus_618,1,0.009012034023017711
scopus_63,1,0.004742966367722295
scopus_632,1,0.008687865004526703
scopus_678,1,0.013341397353372163
scopus_725,1,0.04199735756214548
scopus_726,1,0.004401993242892076
scopus_738,1,0.0028191992142674684
scopus_752,1,0.12011409351642098
scopus_770,1,0.0029497427726434674
scopus_781,1,0.4395663545016885
scopus_865,1,0.0019837291472045923
scopus_886,1,0.011385322058406627
scopus_924,1,0.006099477758547674
scopus_933,1,0.0048026181628350656
scopus_94,1,0.0073628865366633985
scopus_973,1,0.007829624965918762
scopus_974,1,0.6887643338194976
scopus_983,1,0.0012442224543271322
scopus_984,1,0.0034949501464608475
scopus_988,1,0.019463063349788423
scopus_994,1,0.07903421204333655
scopus_996,1,9.46171907794849e-4
scopus_998,1,0.005306508746495148
scopus_1006,1,0.008254057327934645
scopus_1008,1,0.01644994980351087
scopus_1024,1,0.03636850522111647
scopus_1031,1,0.07549918012741104
scopus_1047,1,0.0385613384652668
scopus_1062,1,0.0015517775494823193
scopus_1063,1,0.0015517775494823193
scopus_1066,1,0.025147877449359802
scopus_1069,1,0.0028767261905783595
scopus_113,1,0.15253949373428205
scopus_115,1,0.02551541642523876
scopus_1155,1,0.011226117580850422
scopus_1156,1,0.0022309888407417585
scopus_1174,1,0.018529255016591587
scopus_1211,1,6.551482138378364e-4
scopus_1223,1,0.03453829504066523
scopus_1234,1,0.08263736384317105
scopus_1246,1,0.035346769079369844
scopus_1271,1,0.002157238595525401
scopus_1273,1,0.013096886499331049
scopus_1278,1,0.002219456906608086
scopus_1280,1,0.005785547859908053
scopus_1286,1,0.018285468249461995
scopus_1288,1,0.01064660691837968
scopus_1351,1,0.008965978687994362
scopus_1352,1,0.0667358243442908
scopus_1369,1,0.0033735937263415336
scopus_14,1,0.16246614690358427
scopus_1423,1,0.23755099854379633
scopus_1427,1,0.511846172930664
scopus_1439,1,0.10503547413786407
scopus_1441,1,0.006311763297833113
scopus_1451,1,0.5792112232781561
scopus_1457,1,0.03212050911884148
scopus_1477,1,0.03640540643926497
scopus_1481,1,0.018824054271961346
scopus_1487,1,0.021763807773570443
scopus_1501,1,0.02873577221522558
scopus_1502,1,0.0112730962184801
scopus_155,1,0.004943174234769236
scopus_1561,1,0.03438076549297238
scopus_1566,1,0.0033090794447571017
scopus_1595,1,0.010491588078200352
scopus_1611,1,0.012665747576694983
scopus_1639,1,0.008863670899110776
scopus_1653,1,0.02519355346360134
scopus_1676,1,0.013167930503896502
scopus_1685,1,0.04645766584727675
scopus_1687,1,0.03819332044723545
scopus_1693,1,0.13284756085686336
scopus_1695,1,0.247380083790411
scopus_1707,1,0.18768613845707172
scopus_1718,1,0.6874659779812565
scopus_1720,1,0.003434216772973089
scopus_1723,1,0.006746415716352095
scopus_1724,1,0.001914642523880608
scopus_175,1,0.013056476281365968
scopus_1750,1,0.07840618981296282
scopus_1757,1,0.0035225252734976003
scopus_1784,1,0.011605384674110495
scopus_1788,1,0.013980732030764813
scopus_1795,1,0.7231596959093229
scopus_1804,1,0.0010914870262467291
scopus_1812,1,0.0546221185377097
scopus_1818,1,0.01103869665399846
scopus_1823,1,0.0068663322583039765
scopus_1825,1,0.030221900193638688
scopus_1826,1,0.00925921994943974
scopus_1828,1,0.006942127305567763
scopus_1831,1,0.012224201437008458
scopus_1835,1,0.0015527309157833673
scopus_1842,1,0.009310562638519
scopus_1846,1,0.00810281626806147
scopus_1866,1,0.009854142879810589
scopus_1868,1,0.045297533072515994
scopus_1869,1,0.023245871098197715
scopus_1870,1,0.0239754940238216
scopus_1889,1,0.01869667829236228
scopus_1891,1,0.005728002268283234
scopus_1892,1,0.004307832458504021
scopus_1900,1,0.004394598941430762
scopus_1914,1,0.03330084476608503
scopus_1915,1,0.20042218795190617
scopus_1921,1,0.27475975113363743
scopus_1948,1,0.007565092257366766
scopus_1955,1,0.0013301389200684444
scopus_1968,1,0.021393009739822725
scopus_1977,1,0.0010160693496092396
scopus_1986,1,0.002245385602955531
scopus_2000,1,0.23806269322048343
scopus_2006,1,0.006596292376062454
scopus_2013,1,0.003923668131530424
scopus_2017,1,0.001787948299125663
scopus_204,1,0.007936351982123448
scopus_2065,1,0.003022830873955747
scopus_2066,1,0.09738196889809582
scopus_2077,1,0.09107020042023006
scopus_2095,1,0.07197686822720968
scopus_2100,1,0.006187218216359662
scopus_2109,1,0.10078804773167196
scopus_2124,1,0.012039424652921718
scopus_2128,1,4.647691205521268e-4
scopus_2129,1,0.012484737008167199
scopus_2163,1,0.03947365472474499
scopus_217,1,0.1698156663074359
scopus_2183,1,0.40006388762095774
scopus_2210,1,0.03267043489620574
scopus_2213,1,0.01753150019627792
scopus_2224,1,0.03218989744555907
scopus_2229,1,0.07128587887664098
scopus_223,1,0.0445851369775788
scopus_2269,1,0.032365895682592995
scopus_2272,1,0.019856567712124223
scopus_2303,1,0.0051848728572853504
scopus_231,1,0.0027956403540780857
scopus_2311,1,0.03811381759016797
scopus_2339,1,0.020890312918470925
scopus_2344,1,0.005248551763096798
scopus_235,1,0.006099680992581012
scopus_2351,1,0.2649152088511601
scopus_2352,1,0.032285457889641864
scopus_2364,1,0.12462801297929758
scopus_2372,1,0.021302759239458458
scopus_2379,1,0.004191688292212647
scopus_2383,1,0.004277698708546722
scopus_2389,1,0.13866954721948135
scopus_2396,1,0.004926213687034132
scopus_2410,1,0.025519437918815575
scopus_2416,1,0.0019443544680947233
scopus_2426,1,0.018798388713185482
scopus_2435,1,0.026133859725708055
scopus_2438,1,0.02234006450297024
scopus_2449,1,0.0035784478596015364
scopus_2464,1,0.0015581503473960307
scopus_2474,1,0.005777979497427828
scopus_2499,1,0.004588241607959796
scopus_2516,1,0.001352333324946142
scopus_2528,1,0.009349404562236995
scopus_2534,1,0.3659156373093948
scopus_2545,1,0.006811023138904014
scopus_2558,1,0.015034635515029668
scopus_2570,1,0.012491227062920843
scopus_2622,1,0.0521868157248425
scopus_2625,1,0.06217986845332425
scopus_2634,1,0.0018522158410384764
scopus_2677,1,0.006974260675644942
scopus_268,1,0.1284664479936504
scopus_2680,1,0.002236764221555134
scopus_2702,1,0.01276514548549552
scopus_2755,1,0.015457861679054614
scopus_2777,1,0.017309003883040186
scopus_2783,1,0.4588424045396136
scopus_2850,1,0.01832844593816965
scopus_2860,1,0.01391865597730541
scopus_2862,1,0.0066432088509788744
scopus_2872,1,0.07284956611412086
scopus_288,1,0.009977580988758264
scopus_2880,1,0.013520887509684169
scopus_2891,1,0.7253092646291618
scopus_2902,1,0.004202986714545624
scopus_2904,1,0.07864162358269404
scopus_2908,1,0.003765000629812798
scopus_291,1,0.7285448084450385
scopus_2916,1,0.013883058804872492
scopus_2917,1,0.01736011248396084
scopus_2933,1,0.014594069553207556
scopus_2942,1,0.003417934786912642
scopus_2947,1,0.26911597576173973
scopus_295,1,9.243042281201435e-4
scopus_2955,1,0.016231165393714643
scopus_2965,1,0.027297869014883156
scopus_2968,1,0.3883128667798707
scopus_2984,1,0.10255300712497857
scopus_2989,1,0.06746476930396367
scopus_2990,1,0.021873993327335473
scopus_3002,1,0.1690906120230019
scopus_3023,1,9.878004164335112e-4
scopus_3045,1,0.24888844538141636
scopus_305,1,0.013544116594555535
scopus_3055,1,0.0787426872011972
scopus_3067,1,0.028472173599705598
scopus_3069,1,0.007711754903781892
scopus_3080,1,0.050734834014250156
scopus_3088,1,0.002816569447163948
scopus_3093,1,0.0059429226072783775
scopus_3108,1,0.007854253448752882
scopus_3119,1,0.019749005338425055
scopus_3125,1,0.10147896126194361
scopus_3148,1,0.006404747794644579
scopus_3162,1,0.038519731973319954
scopus_3169,1,0.24388070145306223
scopus_3175,1,0.11898006376321232
scopus_321,1,0.0019684291427071892
scopus_3216,1,0.0020042434946170103
scopus_3232,1,0.006830613331926528
scopus_3234,1,0.4752401727131826
scopus_3236,1,0.31253876069537045
scopus_3242,1,0.006355500796825168
scopus_3246,1,0.0029364257784671986
scopus_3255,1,0.010992175095467523
scopus_3258,1,0.5411059614754854
scopus_3271,1,0.009292989261619325
scopus_328,1,0.01751833258674366
scopus_3287,1,0.04206549544834093
scopus_3306,1,0.0150510151732404
scopus_3313,1,5.742410122119479e-4
scopus_3316,1,0.009484938853391455
scopus_3318,1,0.0065508167970488845
scopus_3321,1,0.00259408533226483
scopus_3325,1,0.002640405898091053
scopus_333,1,0.2698267454248072
scopus_3332,1,0.009544617862670263
scopus_3333,1,0.014296237508211646
scopus_3348,1,0.78997183827029
scopus_3355,1,0.005239270196779758
scopus_3358,1,0.008590652422505276
scopus_3363,1,0.7386705192399549
scopus_3373,1,0.02620869955519922
scopus_3377,1,0.018214376212701038
scopus_3386,1,0.0015940217808269068
scopus_3390,1,0.0026841837688566803
scopus_340,1,0.024224952472999342
scopus_3402,1,0.10349903342821536
scopus_3406,1,0.007597256585370734
scopus_3419,1,0.09614156714318134
scopus_3456,1,0.0025136560203822753
scopus_3457,1,0.022051848267856652
scopus_3463,1,4.2750457748955866e-4
scopus_3464,1,0.7510774146528569
scopus_3470,1,0.01829562594544066
scopus_3484,1,0.8404247938227525
scopus_3485,1,0.2685530732708611
scopus_3488,1,0.899287363025921
scopus_3507,1,0.0016600094417762788
scopus_3521,1,0.02250606210780133
scopus_3530,1,0.012376363529141256
scopus_3545,1,0.012553544278701959
scopus_3557,1,0.0012797716556881271
scopus_3559,1,0.00641650091145641
scopus_356,1,0.0028746167237889172
scopus_3575,1,0.01128545030979865
scopus_3582,1,0.006017342484352993
scopus_3591,1,0.012370034624090857
scopus_3601,1,0.003256434048751328
scopus_3645,1,0.0028655134889989595
scopus_3660,1,0.22172328778442335
scopus_3678,1,0.06804932082495836
scopus_3688,1,0.01776247795872127
scopus_3695,1,0.01862234026485015
scopus_3701,1,0.008880544538490418
scopus_3711,1,0.0179781914863612
scopus_3712,1,0.007969268603135349
scopus_3714,1,0.09565930852440102
scopus_3733,1,0.09912051312462485
scopus_3740,1,0.24571742656568146
scopus_3756,1,0.009241506899148995
scopus_3782,1,0.18045876527222027
scopus_3793,1,0.030715694756605922
scopus_3817,1,0.02884339339985095
scopus_3845,1,0.010602914302799821
scopus_3855,1,0.018892761032958633
scopus_3869,1,0.003037884085101523
scopus_3870,1,0.3359707935480586
scopus_3872,1,0.004494557043479106
scopus_3908,1,0.009793954524576128
scopus_3911,1,0.08486622838819505
scopus_3932,1,0.4285889983306165
scopus_3950,1,0.005537775462054308
scopus_3955,1,0.028982430057942904
scopus_3968,1,0.012655790677919332
scopus_3986,1,0.8303837263911156
scopus_3993,1,0.045526348344174204
scopus_3998,1,0.04970250484989322
scopus_4006,1,0.002809534831338482
scopus_403,1,0.20187893060540066
scopus_4053,1,0.007035523311211124
scopus_407,1,0.007591107972197788
scopus_4098,1,0.0024566829091344352
scopus_4114,1,0.0420849390263026
scopus_4122,1,0.5174498212339447
scopus_4124,1,0.0012330069453297592
scopus_4128,1,0.33394034982408305
scopus_4131,1,0.0033726740890269455
scopus_4133,1,8.102984190860931e-4
scopus_4135,1,0.27694814044891564
scopus_4141,1,0.14279658195317005
scopus_4147,1,0.6433586256015473
scopus_4149,1,0.003672332643836801
scopus_4167,1,0.12114980545167918
scopus_4174,1,0.02664742910103895
scopus_4187,1,0.7289034577792004
scopus_4204,1,0.02133649673207758
scopus_4216,1,0.6567175392197566
scopus_4230,1,0.4708101959154294
scopus_425,1,0.0015177799063600475
scopus_4257,1,0.012990464251144265
scopus_4268,1,9.705684484891002e-4
scopus_429,1,0.002920368806983287
scopus_4309,1,0.007046147282427298
scopus_432,1,0.012019356735100555
scopus_4352,1,0.05413728093780232
scopus_4384,1,0.003480935033201033
scopus_4413,1,0.0882397280504169
scopus_4420,1,0.15845005240518456
scopus_4438,1,0.22239402008097633
scopus_4455,1,0.08649931082601259
scopus_446,1,0.02319236615405333
scopus_4471,1,0.0022090769068503855
scopus_4478,1,0.43478277542581006
scopus_4483,1,0.38257826965067115
scopus_4487,1,0.066615122307541
scopus_4507,1,0.00134960542504816
scopus_4513,1,0.4078349157576329
scopus_4514,1,0.0022521118402515313
scopus_4539,1,0.012360321799854733
scopus_4543,1,0.4446998230387872
scopus_4547,1,0.034632196618093504
scopus_4562,1,0.02875257743376408
scopus_4570,1,0.07526963027828927
scopus_4585,1,0.028522731674455862
scopus_4586,1,0.011957267312991892
scopus_4603,1,0.007356515141179934
scopus_4631,1,0.5672522585905094
scopus_4641,1,0.011320962107383476
scopus_4652,1,0.011163880434247991
scopus_4662,1,0.023377397952387403
scopus_4667,1,0.018032181289554045
scopus_467,1,0.13140376885460522
scopus_4692,1,0.6881381145823072
scopus_470,1,0.03345153415503745
scopus_4715,1,0.4640431443194025
scopus_4727,1,0.005094324748161727
scopus_4734,1,0.029961754783394724
scopus_4748,1,0.25329053890648323
scopus_475,1,0.0015930653737900235
scopus_4755,1,0.02669362408848413
scopus_4784,1,0.007801639125108287
scopus_4799,1,0.08053302110514646
scopus_4820,1,0.009749545007827412
scopus_4828,1,0.14648741945473645
scopus_483,1,0.012682722711577317
scopus_4833,1,0.004353895049078642
scopus_4872,1,0.009290756549390006
scopus_488,1,0.024502555783058873
scopus_4895,1,0.04222062501005714
scopus_4919,1,0.042264392648797514
scopus_492,1,0.01489190526144092
scopus_493,1,0.021498023572699632
scopus_4931,1,0.056440649462918734
scopus_4943,1,0.019199582404187426
scopus_4953,1,0.0032194961824652374
scopus_5026,1,0.3373640185498671
scopus_5052,1,0.2723940683477779
scopus_5062,1,0.09630896889440402
scopus_5080,1,0.11553551578983685
scopus_5115,1,0.0029464345222425083
scopus_5130,1,0.012217621674966877
scopus_5136,1,0.0029510525420086797
scopus_5148,1,0.014961710712663992
scopus_5177,1,0.0076597947358614995
scopus_5185,1,0.2565996533519474
scopus_5192,1,0.08611234402703932
scopus_5195,1,0.06638496917362013
scopus_5205,1,0.1421406181919609
scopus_5218,1,0.04019802924646159
scopus_5236,1,0.01317656228212189
scopus_5242,1,0.0025556129728665313
scopus_525,1,0.0153857826025464
scopus_5273,1,0.04171856929300781
scopus_5305,1,0.2618294721965562
scopus_5311,1,0.6537248294334614
scopus_5409,1,0.012498734796912382
scopus_5415,1,0.028502058773502658
scopus_5432,1,0.0392802238111987
scopus_5434,1,0.022451111568424786
scopus_5474,1,0.10373831033412897
scopus_5475,1,0.003449936925434596
scopus_5476,1,0.49281145067524906
scopus_5490,1,0.0059266725252656
scopus_55,1,0.13892385250077452
scopus_5501,1,0.051053400143431946
scopus_5506,1,0.03454275204515209
scopus_5599,1,0.3109547850170352
scopus_5606,1,0.14686071187648225
scopus_5625,1,0.07330201041382907
scopus_565,1,0.007427917261290716
scopus_628,1,0.0023397023560902423
scopus_637,1,0.007458078872253155
scopus_646,1,0.005466043699556946
scopus_656,1,0.010532206149248664
scopus_679,1,0.5355553851893459
scopus_687,1,0.01906653729658595
scopus_716,1,0.22180205412690993
scopus_724,1,0.07890926221565053
scopus_730,1,0.0015095919934056783
scopus_748,1,0.10767189229120232
scopus_77,1,0.33217401334899455
scopus_787,1,0.00915251646775671
scopus_790,1,0.006391311030318498
scopus_791,1,0.0010258303410198826
scopus_795,1,0.002945330472527741
scopus_797,1,0.011548900508168243
scopus_798,1,0.014604947265844498
scopus_799,1,0.04530566915368214
scopus_811,1,0.01749831994838017
scopus_816,1,0.016697970398916216
scopus_825,1,0.0262671947270383
scopus_827,1,0.07641624079737432
scopus_829,1,0.003717074393595611
scopus_853,1,0.07527589681508517
scopus_87,1,0.002343867799602802
scopus_870,1,0.005256247091607822
scopus_889,1,0.020748635277696877
scopus_893,1,0.0016957148184232698
scopus_907,1,0.46606846516674383
scopus_922,1,0.08311794775009805
scopus_926,1,0.06580364919976908
scopus_928,1,8.253675668388694e-4
